	sequence	start	end	Ne_A	Ne_A_B	Ne_B	T	me	lnCl
7892	iphiclides_podalirius.IP_504.chromosome_15	4150123	4317954	510000.0	1200000.0	390000.0	2181320.0	3.0612244897959183e-08	-83699.08827965883
7893	iphiclides_podalirius.IP_504.chromosome_15	4166902	4332683	610000.0	1100000.0	390000.0	2181320.0	2.0408163265306117e-08	-84028.67358588526
7894	iphiclides_podalirius.IP_504.chromosome_15	4218197	4349710	510000.0	1300000.0	390000.0	2181320.0	2.0408163265306117e-08	-83246.57999840201
7895	iphiclides_podalirius.IP_504.chromosome_15	4264668	4362618	510000.0	1300000.0	390000.0	2181320.0	0.0	-81000.44243967801
7896	iphiclides_podalirius.IP_504.chromosome_15	4303881	4376282	410000.0	1100000.0	290000.0	2181320.0	1.0204081632653058e-08	-77005.87161963024
7897	iphiclides_podalirius.IP_504.chromosome_15	4317888	4391811	410000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-73999.28401306916
7898	iphiclides_podalirius.IP_504.chromosome_15	4332612	4412273	310000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-73300.90213646121
7899	iphiclides_podalirius.IP_504.chromosome_15	4349644	4426393	410000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-74880.73772468642
7900	iphiclides_podalirius.IP_504.chromosome_15	4362554	4441036	510000.0	900000.0	390000.0	2181320.0	0.0	-77836.73160185361
7901	iphiclides_podalirius.IP_504.chromosome_15	4376215	4463972	510000.0	800000.0	390000.0	2181320.0	1.0204081632653058e-08	-78613.72366374997
7902	iphiclides_podalirius.IP_504.chromosome_15	4391747	4485618	510000.0	800000.0	390000.0	2181320.0	2.0408163265306117e-08	-79732.25542686606
7903	iphiclides_podalirius.IP_504.chromosome_15	4412192	4500609	610000.0	600000.0	390000.0	2181320.0	4.0816326530612233e-08	-77588.63639875768
7904	iphiclides_podalirius.IP_504.chromosome_15	4426327	4512516	510000.0	600000.0	290000.0	2181320.0	1.020408163265306e-07	-75362.09926526551
7905	iphiclides_podalirius.IP_504.chromosome_15	4440972	4525624	510000.0	400000.0	290000.0	2181320.0	1.7346938775510206e-07	-70515.39160642003
7906	iphiclides_podalirius.IP_504.chromosome_15	4463907	4542189	510000.0	400000.0	290000.0	2181320.0	2.2448979591836733e-07	-70372.23353054046
7907	iphiclides_podalirius.IP_504.chromosome_15	4485546	4556056	510000.0	400000.0	290000.0	2181320.0	2.040816326530612e-07	-70212.37446731512
7908	iphiclides_podalirius.IP_504.chromosome_15	4500543	4571106	510000.0	500000.0	290000.0	2181320.0	1.1224489795918366e-07	-72855.25575698794
7909	iphiclides_podalirius.IP_504.chromosome_15	4512450	4604543	410000.0	700000.0	290000.0	2181320.0	1.1224489795918366e-07	-74039.59537006341
7910	iphiclides_podalirius.IP_504.chromosome_15	4525558	4636731	510000.0	900000.0	290000.0	2181320.0	7.142857142857142e-08	-76433.26753676921
7911	iphiclides_podalirius.IP_504.chromosome_15	4542125	4678096	410000.0	1200000.0	290000.0	2181320.0	2.0408163265306117e-08	-76410.51455394481
7912	iphiclides_podalirius.IP_504.chromosome_15	4555986	4707215	410000.0	1400000.0	290000.0	2181320.0	1.020408163265306e-07	-79822.48747027028
7913	iphiclides_podalirius.IP_504.chromosome_15	4571041	4743775	410000.0	1500000.0	290000.0	2181320.0	1.3265306122448975e-07	-79937.65263118576
7914	iphiclides_podalirius.IP_504.chromosome_15	4604475	4756331	510000.0	1400000.0	290000.0	2181320.0	1.530612244897959e-07	-80289.37294079697
7915	iphiclides_podalirius.IP_504.chromosome_15	4636660	4770348	410000.0	1500000.0	290000.0	2181320.0	1.3265306122448975e-07	-80313.1055431517
7916	iphiclides_podalirius.IP_504.chromosome_15	4678032	4786499	410000.0	1200000.0	390000.0	2181320.0	9.183673469387754e-08	-79048.98243979347
7917	iphiclides_podalirius.IP_504.chromosome_15	4707123	4799735	410000.0	1100000.0	290000.0	2181320.0	5.10204081632653e-08	-75674.84435289848
7918	iphiclides_podalirius.IP_504.chromosome_15	4743702	4810843	310000.0	900000.0	290000.0	2181320.0	3.0612244897959183e-08	-74199.57497516375
7919	iphiclides_podalirius.IP_504.chromosome_15	4756266	4826546	310000.0	900000.0	290000.0	2181320.0	0.0	-72514.6084490197
7920	iphiclides_podalirius.IP_504.chromosome_15	4770283	4839532	410000.0	900000.0	290000.0	2181320.0	0.0	-72098.18854801297
7921	iphiclides_podalirius.IP_504.chromosome_15	4786423	4852121	410000.0	800000.0	290000.0	2181320.0	0.0	-72045.08464840757
7922	iphiclides_podalirius.IP_504.chromosome_15	4799666	4864548	410000.0	800000.0	290000.0	2181320.0	0.0	-71067.87937875191
7923	iphiclides_podalirius.IP_504.chromosome_15	4810776	4878868	310000.0	900000.0	290000.0	2181320.0	0.0	-70626.88596596269
7924	iphiclides_podalirius.IP_504.chromosome_15	4826478	4891784	310000.0	900000.0	290000.0	2181320.0	0.0	-71271.89649238398
7925	iphiclides_podalirius.IP_504.chromosome_15	4839468	4903186	310000.0	900000.0	290000.0	2181320.0	1.0204081632653058e-08	-70912.34881508513
7926	iphiclides_podalirius.IP_504.chromosome_15	4852007	4918636	310000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-72435.15945370201
7927	iphiclides_podalirius.IP_504.chromosome_15	4864479	4931793	310000.0	900000.0	390000.0	2181320.0	0.0	-73075.42711182669
7928	iphiclides_podalirius.IP_504.chromosome_15	4878803	4943065	310000.0	800000.0	390000.0	2181320.0	1.0204081632653058e-08	-71386.68147572108
7929	iphiclides_podalirius.IP_504.chromosome_15	4891716	4959559	310000.0	900000.0	290000.0	2181320.0	4.0816326530612233e-08	-71346.03235676514
7930	iphiclides_podalirius.IP_504.chromosome_15	4903121	4975942	310000.0	900000.0	290000.0	2181320.0	2.0408163265306117e-08	-70272.06809501562
7931	iphiclides_podalirius.IP_504.chromosome_15	4918572	4990682	310000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-69335.30104171086
7932	iphiclides_podalirius.IP_504.chromosome_15	4931724	5002659	310000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-68728.16253712024
7933	iphiclides_podalirius.IP_504.chromosome_15	4942999	5024781	310000.0	900000.0	290000.0	2181320.0	6.122448979591838e-08	-72353.16298174707
7934	iphiclides_podalirius.IP_504.chromosome_15	4959487	5061063	310000.0	1000000.0	290000.0	2181320.0	1.1224489795918366e-07	-72499.35276700671
7935	iphiclides_podalirius.IP_504.chromosome_15	4975876	5102456	410000.0	1000000.0	290000.0	2181320.0	2.2448979591836733e-07	-76300.39253978798
7936	iphiclides_podalirius.IP_504.chromosome_15	4990602	5135645	410000.0	1100000.0	290000.0	2181320.0	3.367346938775509e-07	-78052.12340619904
7937	iphiclides_podalirius.IP_504.chromosome_15	5002594	5162499	510000.0	1200000.0	290000.0	2181320.0	4.285714285714285e-07	-80163.6177798782
7938	iphiclides_podalirius.IP_504.chromosome_15	5024712	5200428	510000.0	1100000.0	290000.0	2181320.0	3.571428571428571e-07	-79853.8086671139
7939	iphiclides_podalirius.IP_504.chromosome_15	5060998	5241408	510000.0	900000.0	290000.0	2181320.0	3.6734693877551015e-07	-79136.51489023758
7940	iphiclides_podalirius.IP_504.chromosome_15	5102391	5253109	510000.0	600000.0	290000.0	2181320.0	2.2448979591836733e-07	-75225.39755057255
7941	iphiclides_podalirius.IP_504.chromosome_15	5135581	5310987	410000.0	700000.0	290000.0	2181320.0	1.224489795918367e-07	-74023.2681552111
7942	iphiclides_podalirius.IP_504.chromosome_15	5162435	5359106	410000.0	700000.0	290000.0	2181320.0	3.0612244897959183e-08	-71743.41290108887
7943	iphiclides_podalirius.IP_504.chromosome_15	5200357	5373891	410000.0	700000.0	290000.0	2181320.0	3.0612244897959183e-08	-71570.6335057987
7944	iphiclides_podalirius.IP_504.chromosome_15	5241343	5391991	310000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-70999.12082994031
7945	iphiclides_podalirius.IP_504.chromosome_15	5253041	5426033	310000.0	1100000.0	190000.0	2181320.0	4.0816326530612233e-08	-70036.76033973122
7946	iphiclides_podalirius.IP_504.chromosome_15	5310922	5521686	310000.0	1100000.0	190000.0	2181320.0	2.0408163265306117e-08	-69671.99604862479
7947	iphiclides_podalirius.IP_504.chromosome_15	5359041	5545413	310000.0	1200000.0	190000.0	2181320.0	1.0204081632653058e-08	-69849.28222226787
7948	iphiclides_podalirius.IP_504.chromosome_15	5373784	5558666	310000.0	1200000.0	190000.0	2181320.0	1.0204081632653058e-08	-69563.81608148906
7949	iphiclides_podalirius.IP_504.chromosome_15	5391903	5572282	310000.0	1100000.0	290000.0	2181320.0	1.0204081632653058e-08	-71338.46158525784
7950	iphiclides_podalirius.IP_504.chromosome_15	5425967	5590357	310000.0	1200000.0	290000.0	2181320.0	1.0204081632653058e-08	-73749.82801747188
7951	iphiclides_podalirius.IP_504.chromosome_15	5521620	5603402	310000.0	1100000.0	390000.0	2181320.0	1.0204081632653058e-08	-75494.55246664475
7952	iphiclides_podalirius.IP_504.chromosome_15	5545346	5615779	410000.0	800000.0	490000.0	2181320.0	0.0	-76596.93454340598
7953	iphiclides_podalirius.IP_504.chromosome_15	5558593	5631184	410000.0	800000.0	490000.0	2181320.0	0.0	-79446.03049401562
7954	iphiclides_podalirius.IP_504.chromosome_15	5572217	5643236	410000.0	800000.0	490000.0	2181320.0	1.0204081632653058e-08	-78530.35285669214
7955	iphiclides_podalirius.IP_504.chromosome_15	5590278	5665520	410000.0	800000.0	490000.0	2181320.0	1.0204081632653058e-08	-79698.19470682356
7956	iphiclides_podalirius.IP_504.chromosome_15	5603718	5679839	510000.0	700000.0	490000.0	2181320.0	0.0	-78308.01824530972
7957	iphiclides_podalirius.IP_504.chromosome_15	5615714	5698018	410000.0	900000.0	390000.0	2181320.0	2.0408163265306117e-08	-79236.99909837138
7958	iphiclides_podalirius.IP_504.chromosome_15	5631117	5709886	410000.0	900000.0	390000.0	2181320.0	1.0204081632653058e-08	-77691.06026608033
7959	iphiclides_podalirius.IP_504.chromosome_15	5643171	5723451	510000.0	900000.0	390000.0	2181320.0	0.0	-78641.20030328103
7960	iphiclides_podalirius.IP_504.chromosome_15	5665445	5741756	410000.0	1000000.0	390000.0	2181320.0	0.0	-78163.67753764981
7961	iphiclides_podalirius.IP_504.chromosome_15	5679769	5761029	410000.0	1100000.0	390000.0	2181320.0	0.0	-79478.35173700706
7962	iphiclides_podalirius.IP_504.chromosome_15	5697954	5775691	410000.0	1100000.0	390000.0	2181320.0	0.0	-78453.83413308732
7963	iphiclides_podalirius.IP_504.chromosome_15	5709820	5791668	410000.0	1200000.0	390000.0	2181320.0	0.0	-78658.49540839338
7964	iphiclides_podalirius.IP_504.chromosome_15	5723367	5806316	410000.0	1300000.0	390000.0	2181320.0	0.0	-78616.38782183378
7965	iphiclides_podalirius.IP_504.chromosome_15	5741654	5826774	410000.0	1400000.0	390000.0	2181320.0	1.0204081632653058e-08	-80479.9635358973
7966	iphiclides_podalirius.IP_504.chromosome_15	5760964	5841672	510000.0	1300000.0	390000.0	2181320.0	2.0408163265306117e-08	-81837.47573342388
7967	iphiclides_podalirius.IP_504.chromosome_15	5775622	5860221	610000.0	1100000.0	390000.0	2181320.0	5.10204081632653e-08	-83232.7499988933
7968	iphiclides_podalirius.IP_504.chromosome_15	5791590	5876027	710000.0	1000000.0	390000.0	2181320.0	5.10204081632653e-08	-82410.54581453331
7969	iphiclides_podalirius.IP_504.chromosome_15	5806248	5891716	710000.0	1000000.0	390000.0	2181320.0	5.10204081632653e-08	-82650.92174669841
7970	iphiclides_podalirius.IP_504.chromosome_15	5826709	5918906	710000.0	700000.0	290000.0	2181320.0	8.163265306122447e-08	-79269.72203703868
7971	iphiclides_podalirius.IP_504.chromosome_15	5841608	5934883	610000.0	700000.0	290000.0	2181320.0	7.142857142857142e-08	-78095.16458704678
7972	iphiclides_podalirius.IP_504.chromosome_15	5860154	5952588	510000.0	800000.0	290000.0	2181320.0	9.183673469387754e-08	-77488.47319850908
7973	iphiclides_podalirius.IP_504.chromosome_15	5875946	5975158	510000.0	700000.0	390000.0	2181320.0	6.122448979591838e-08	-78922.53148974906
7974	iphiclides_podalirius.IP_504.chromosome_15	5891648	5990198	510000.0	700000.0	390000.0	2181320.0	8.163265306122447e-08	-78173.38492510526
7975	iphiclides_podalirius.IP_504.chromosome_15	5918842	6010791	510000.0	800000.0	490000.0	2181320.0	2.0408163265306117e-08	-80488.28440641625
7976	iphiclides_podalirius.IP_504.chromosome_15	5934884	6034993	510000.0	900000.0	490000.0	2181320.0	1.0204081632653058e-08	-82696.26297688832
7977	iphiclides_podalirius.IP_504.chromosome_15	5952522	6048387	510000.0	800000.0	590000.0	2181320.0	1.0204081632653058e-08	-82484.4234901553
7978	iphiclides_podalirius.IP_504.chromosome_15	5975156	6065124	510000.0	800000.0	490000.0	2181320.0	2.0408163265306117e-08	-81447.91205282276
7979	iphiclides_podalirius.IP_504.chromosome_15	5990131	6080077	510000.0	1000000.0	590000.0	2181320.0	3.0612244897959183e-08	-84570.00867311162
7980	iphiclides_podalirius.IP_504.chromosome_15	6010772	6095469	510000.0	1000000.0	490000.0	2181320.0	1.3265306122448975e-07	-83209.94429852054
7981	iphiclides_podalirius.IP_504.chromosome_15	6034928	6113694	510000.0	900000.0	490000.0	2181320.0	1.6326530612244893e-07	-81174.60117816133
7982	iphiclides_podalirius.IP_504.chromosome_15	6048320	6128704	510000.0	1000000.0	490000.0	2181320.0	6.122448979591838e-08	-82379.13490576402
7983	iphiclides_podalirius.IP_504.chromosome_15	6065025	6143669	510000.0	1100000.0	490000.0	2181320.0	5.10204081632653e-08	-83329.94087679184
7984	iphiclides_podalirius.IP_504.chromosome_15	6079987	6158143	510000.0	900000.0	390000.0	2181320.0	6.122448979591838e-08	-79788.33838834536
7985	iphiclides_podalirius.IP_504.chromosome_15	6095405	6173652	510000.0	1000000.0	390000.0	2181320.0	1.0204081632653058e-08	-80138.97967576879
7986	iphiclides_podalirius.IP_504.chromosome_15	6113629	6192230	610000.0	1100000.0	390000.0	2181320.0	0.0	-80918.23967798299
7987	iphiclides_podalirius.IP_504.chromosome_15	6128636	6206706	510000.0	1200000.0	390000.0	2181320.0	0.0	-79954.41642476931
7988	iphiclides_podalirius.IP_504.chromosome_15	6143604	6224065	510000.0	1100000.0	390000.0	2181320.0	0.0	-79130.64940539088
7989	iphiclides_podalirius.IP_504.chromosome_15	6158076	6238840	410000.0	1300000.0	390000.0	2181320.0	2.0408163265306117e-08	-80242.52885109815
7990	iphiclides_podalirius.IP_504.chromosome_15	6173586	6263486	410000.0	1300000.0	390000.0	2181320.0	1.0204081632653058e-08	-79871.09473395205
7991	iphiclides_podalirius.IP_504.chromosome_15	6192166	6277808	310000.0	1400000.0	390000.0	2181320.0	0.0	-79051.26006853872
7992	iphiclides_podalirius.IP_504.chromosome_15	6206640	6293137	410000.0	1400000.0	390000.0	2181320.0	0.0	-80332.96685548993
7993	iphiclides_podalirius.IP_504.chromosome_15	6223970	6374545	410000.0	1200000.0	390000.0	2181320.0	0.0	-77720.43187808276
7994	iphiclides_podalirius.IP_504.chromosome_15	6238770	6450673	410000.0	1100000.0	290000.0	2181320.0	0.0	-74491.58431734696
7995	iphiclides_podalirius.IP_504.chromosome_15	6263422	6502925	310000.0	1000000.0	290000.0	2181320.0	0.0	-72760.79529904576
7996	iphiclides_podalirius.IP_504.chromosome_15	6277730	6518413	310000.0	900000.0	290000.0	2181320.0	0.0	-71221.66130236513
7997	iphiclides_podalirius.IP_504.chromosome_15	6293072	6541535	310000.0	800000.0	290000.0	2181320.0	0.0	-69298.07166340196
7998	iphiclides_podalirius.IP_504.chromosome_15	6374479	6554273	310000.0	800000.0	290000.0	2181320.0	0.0	-70256.7707053366
7999	iphiclides_podalirius.IP_504.chromosome_15	6450599	6588512	310000.0	700000.0	290000.0	2181320.0	0.0	-70247.12118258362
8000	iphiclides_podalirius.IP_504.chromosome_15	6502860	6603765	310000.0	800000.0	290000.0	2181320.0	0.0	-71502.0298895337
8001	iphiclides_podalirius.IP_504.chromosome_15	6518346	6645130	310000.0	900000.0	290000.0	2181320.0	0.0	-71171.64608126202
8002	iphiclides_podalirius.IP_504.chromosome_15	6541468	6671902	410000.0	900000.0	290000.0	2181320.0	1.0204081632653058e-08	-74112.28260845023
8003	iphiclides_podalirius.IP_504.chromosome_15	6554199	6693119	510000.0	1000000.0	290000.0	2181320.0	2.0408163265306117e-08	-77140.82588378558
8004	iphiclides_podalirius.IP_504.chromosome_15	6588448	6711134	510000.0	1100000.0	390000.0	2181320.0	0.0	-81375.16196489673
8005	iphiclides_podalirius.IP_504.chromosome_15	6603651	6736502	510000.0	1100000.0	390000.0	2181320.0	2.0408163265306117e-08	-82403.64581224506
8006	iphiclides_podalirius.IP_504.chromosome_15	6645065	6752752	610000.0	900000.0	490000.0	2181320.0	2.0408163265306117e-08	-85030.90766242357
8007	iphiclides_podalirius.IP_504.chromosome_15	6671837	6767672	510000.0	1100000.0	490000.0	2181320.0	3.0612244897959183e-08	-86601.93927708469
8008	iphiclides_podalirius.IP_504.chromosome_15	6693006	6799908	510000.0	1000000.0	590000.0	2181320.0	3.0612244897959183e-08	-85640.33205508268
8009	iphiclides_podalirius.IP_504.chromosome_15	6711064	6817445	510000.0	1000000.0	590000.0	2181320.0	4.0816326530612233e-08	-85312.11545120567
8010	iphiclides_podalirius.IP_504.chromosome_15	6736399	6831049	610000.0	1000000.0	490000.0	2181320.0	5.10204081632653e-08	-85466.96381953897
8011	iphiclides_podalirius.IP_504.chromosome_15	6752681	6847804	810000.0	1000000.0	490000.0	2181320.0	5.10204081632653e-08	-86397.32715077291
8012	iphiclides_podalirius.IP_504.chromosome_15	6767601	6863704	810000.0	900000.0	490000.0	2181320.0	3.0612244897959183e-08	-84816.92418833124
8013	iphiclides_podalirius.IP_504.chromosome_15	6799835	6885882	810000.0	1000000.0	490000.0	2181320.0	1.0204081632653058e-08	-85270.70164753178
8014	iphiclides_podalirius.IP_504.chromosome_15	6817381	6903536	710000.0	1100000.0	490000.0	2181320.0	0.0	-84854.66817176089
8015	iphiclides_podalirius.IP_504.chromosome_15	6830969	6922270	610000.0	1200000.0	490000.0	2181320.0	0.0	-85095.63160179544
8016	iphiclides_podalirius.IP_504.chromosome_15	6847736	6948451	410000.0	1300000.0	490000.0	2181320.0	0.0	-82661.53416461013
8017	iphiclides_podalirius.IP_504.chromosome_15	6863635	6962375	410000.0	1000000.0	390000.0	2181320.0	0.0	-79522.1605754609
8018	iphiclides_podalirius.IP_504.chromosome_15	6885817	7007819	510000.0	800000.0	390000.0	2181320.0	0.0	-77663.69715737323
8019	iphiclides_podalirius.IP_504.chromosome_15	6903470	7027356	510000.0	700000.0	290000.0	2181320.0	2.0408163265306117e-08	-73956.77635819622
8020	iphiclides_podalirius.IP_504.chromosome_15	6922206	7106810	410000.0	600000.0	190000.0	2181320.0	6.122448979591838e-08	-69919.30841180142
8021	iphiclides_podalirius.IP_504.chromosome_15	6948373	7190838	410000.0	700000.0	90000.0	2181320.0	1.9387755102040812e-07	-64630.500206041484
8022	iphiclides_podalirius.IP_504.chromosome_15	6962309	7205956	310000.0	900000.0	90000.0	2181320.0	1.1224489795918366e-07	-65114.73843920916
8023	iphiclides_podalirius.IP_504.chromosome_15	7007747	7221002	310000.0	1000000.0	190000.0	2181320.0	0.0	-65588.05437674116
8024	iphiclides_podalirius.IP_504.chromosome_15	7027291	7237158	310000.0	800000.0	190000.0	2181320.0	4.0816326530612233e-08	-67637.36105234531
8025	iphiclides_podalirius.IP_504.chromosome_15	7107299	7290855	310000.0	800000.0	190000.0	2181320.0	2.0408163265306117e-08	-67994.32838911649
8026	iphiclides_podalirius.IP_504.chromosome_15	7190748	7336441	410000.0	800000.0	190000.0	2181320.0	6.122448979591838e-08	-68551.87460168121
8027	iphiclides_podalirius.IP_504.chromosome_15	7205889	7349875	310000.0	800000.0	90000.0	2181320.0	2.857142857142857e-07	-64678.77002443371
8028	iphiclides_podalirius.IP_504.chromosome_15	7220935	7386204	310000.0	500000.0	90000.0	2181320.0	3.469387755102041e-07	-61226.960819769316
8029	iphiclides_podalirius.IP_504.chromosome_15	7237158	7411552	310000.0	500000.0	90000.0	2181320.0	1.9387755102040812e-07	-60486.261365308375
